Index,ao.r,ao.c,art.r,art.c,ven.r,ven.c,av.r,mv.r,la.E_pas,la.E_act,la.v_ref,la.k_pas,lv.E_pas,lv.E_act,lv.v_ref,lv.k_pas,T,ao.l,ao.v_ref,ao.v,art.l,art.v_ref,art.v,ven.l,ven.v_ref,ven.v,la.v,la.delay,la.t_tr,la.tau,la.t_max,lv.delay,lv.t_tr,lv.tau,lv.t_max
393,314.30846997453176,0.33199156421164544,734.5180217963873,2.091273223575712,7.446940584988022,92.01875162923568,6.056924643162938,4.613330900388702,0.5439677292227986,0.477763570880663,5.277594592175071,0.04017581351788734,1.2694315869240933,1.6665249249743475,9.66028302252468,0.022410210794081037,427.88235236146164,0,100,130,0,900,1092,0.0,2800,3780,93,80.22794106777405,120.34191160166108,13.371323511295678,80.22794106777405,0,224.63823498976737,13.371323511295678,149.75882332651156
394,251.05813487530347,0.1572291300770359,1487.6746042115296,3.6355399687615324,13.365439285685559,121.73519071472305,4.927947494153183,4.968306404045608,0.2528978376743561,0.6127688081994696,5.628209681329416,0.031050384341359413,0.506263075165131,4.269803840439091,14.776040337036685,0.021680660187174627,996.9741174620789,0,100,130,0,900,1092,0.0,2800,3780,93,186.9326470241398,280.3989705362097,31.155441170689965,186.9326470241398,0,523.4114116675914,31.155441170689965,348.94094111172757
395,324.1950897356044,0.44338137730888216,1197.2583066754614,1.7356068473396897,8.721908871300744,162.27366819654017,8.860271264365267,3.885303248033442,0.49299847014163656,0.40260841121103763,14.426357763962944,0.06784385955598891,0.7944143720959951,1.9618679748352725,12.68440867179733,0.025292152938970545,659.024522471225,0,100,130,0,900,1092,0.0,2800,3780,93,123.5670979633547,185.35064694503205,20.594516327225783,123.5670979633547,0,345.98787429739315,20.594516327225783,230.65858286492875
396,323.86312428213125,0.3067261716169579,1168.855513139389,2.6640340969841674,5.805955141861746,126.65965908319957,8.140770860475445,3.3391333295627224,0.4932543691652771,0.46981057245970625,5.177986071230247,0.030346324604346237,0.6728625584548484,3.3789808359220954,14.696921919229037,0.0366880533248321,331.7591790028859,0,100,130,0,900,1092,0.0,2800,3780,93,62.2048460630411,93.30726909456165,10.367474343840183,62.2048460630411,0,174.1735689765151,10.367474343840183,116.11571265101007
397,281.9323265407116,0.35997271055314806,761.4751967282543,1.8018646200140314,6.657888489382664,175.61674667009723,7.118706813916378,2.1926762839387064,0.3539769907891221,0.2952422549424405,14.735121355518215,0.06209697939946132,0.9979847552708097,4.244155361096434,13.979370661867721,0.04429575362356042,574.226971868242,0,100,130,0,900,1092,0.0,2800,3780,93,107.66755722529537,161.50133583794306,17.944592870882563,107.66755722529537,0,301.469160230827,17.944592870882563,200.97944015388472
398,307.1992098337878,0.364397530910692,1132.4949909702113,2.151842417705555,4.655154507194715,128.04654484728124,8.229275764802804,6.117089000639431,0.30429521799403425,0.664003679756818,7.107928058694923,0.028927278385368904,1.043613851959397,1.6592760396689894,8.909072709092435,0.04277788270132851,829.9809126216279,0,100,130,0,900,1092,0.0,2800,3780,93,155.62142111655524,233.43213167483285,25.936903519425872,155.62142111655524,0,435.7399791263547,25.936903519425872,290.49331941756975
399,164.9601461063895,0.2619501074061842,1102.1506901158818,4.445474116529324,5.132553912621725,132.18754057421464,6.133979502552174,4.462685752200766,0.6459327106205093,0.6314411908349795,11.73709482881563,0.024841348657133385,1.3359703626724317,3.148696250959576,10.579616711700213,0.012196611455302344,1090.8434675602002,0,100,130,0,900,1092,0.0,2800,3780,93,204.53315016753754,306.7997252513063,34.08885836125626,204.53315016753754,0,572.6928204691052,34.08885836125626,381.79521364607007
400,352.9553974076032,0.3702042978294098,1269.058123850724,3.509606108154744,7.4291644147436955,179.9823650474791,3.5051742648618913,2.1522060426114025,0.2760697517036353,0.3659232935398224,9.294959643838105,0.026608761872049212,0.5792308870552189,4.335494541659999,12.085415585028827,0.034661945378168774,416.8228545142063,0,100,130,0,900,1092,0.0,2800,3780,93,78.15428522141369,117.23142783212052,13.025714203568947,78.15428522141369,0,218.8319986199583,13.025714203568947,145.88799907997222
401,345.3451120223882,0.38125585348162305,1569.0836674978295,1.530210798775392,6.461645908393871,124.28016638094361,3.0001292467337968,5.270309428968179,0.5948667258449422,0.44368757853442997,11.56569796737343,0.04076460659728889,1.3787139858105215,3.040991749132914,14.400579849055708,0.02294064930513585,964.7829462493586,0,100,130,0,900,1092,0.0,2800,3780,93,180.89680242175473,271.3452036326321,30.14946707029246,180.89680242175473,0,506.51104678091326,30.14946707029246,337.67403118727555
402,191.0318218038491,0.3046333798943286,1204.4332416677114,3.521390090844947,4.773947183685646,74.8757919314767,4.137390821010952,3.045283409400941,0.3124638416004207,0.4053289426956859,6.421622310188482,0.025297289729927848,1.0625683008705353,2.2148046111177035,6.31125436109713,0.019166297322777796,357.2254651110793,0,100,130,0,900,1092,0.0,2800,3780,93,66.97977470832737,100.46966206249107,11.163295784721228,66.97977470832737,0,187.54336918331666,11.163295784721228,125.02891278887775
403,135.56362207479035,0.23446565067280312,1472.019826097427,3.982541984087516,9.264198869403234,133.27624876112122,3.512029901719207,3.5272247313556297,0.2918446004042864,0.5432559763743084,14.835321092387025,0.03881044308941053,0.7091173998587842,3.9650382840345992,12.607940246881927,0.03376687524470826,541.524771942866,0,100,130,0,900,1092,0.0,2800,3780,93,101.53589473928737,152.30384210893106,16.922649123214562,101.53589473928737,0,284.30050527000463,16.922649123214562,189.5336701800031
404,359.1793299680434,0.17292204839304123,1229.3529066087365,4.019705141015418,4.611906565857979,198.57201981288907,8.286316623145005,4.674429015816143,0.22884975330399784,0.36969723142829936,12.88445064599249,0.032731815441894435,0.7782651347267413,4.470470887936134,7.170357228180382,0.019147518000070876,657.0708935897233,0,100,130,0,900,1092,0.0,2800,3780,93,123.20079254807311,184.80118882210965,20.53346542467885,123.20079254807311,0,344.96221913460465,20.53346542467885,229.97481275640314
405,293.2528089670228,0.23416286520314894,1274.806425835079,3.1022176387015863,10.236736380710898,130.6563506031054,7.886989216367619,5.281444089924555,0.6411596898832861,0.5625862916724196,12.978261285550875,0.021937594308519204,1.1879633266806695,3.9232299147207517,14.274417784567468,0.02033659669396784,806.2242379787745,0,100,130,0,900,1092,0.0,2800,3780,93,151.1670446210202,226.7505669315303,25.1945074368367,151.1670446210202,0,423.26772493885653,25.1945074368367,282.17848329257106
406,174.2081162747025,0.39047998037308174,1235.9001028754378,3.172514782205994,10.388648539788754,72.8365766515275,5.229522250938102,5.953308112675602,0.39115006432181243,0.6198705030476658,5.914122934071878,0.026459812912796782,0.6105798995648956,3.229667559181578,9.607853377708444,0.044397610382011315,333.84245133508284,0,100,130,0,900,1092,0.0,2800,3780,93,62.59545962532803,93.89318943799204,10.43257660422134,62.59545962532803,0,175.2672869509185,10.43257660422134,116.84485796727898
407,176.03203261787223,0.40389059047771314,891.5811754714309,3.630413611172691,9.960734086586228,105.6959148472231,7.619844071601024,2.4232379470612053,0.22407197785493269,0.5563889193856472,12.826381372663578,0.053871848691904145,1.3668104207571687,4.40334442664247,7.24418406532604,0.017465458525006364,1034.7853924600217,0,100,130,0,900,1092,0.0,2800,3780,93,194.02226108625408,291.03339162938113,32.33704351437568,194.02226108625408,0,543.2623310415114,32.33704351437568,362.1748873610076
408,271.6921191945121,0.29535291542419134,1037.6955037647813,1.9152475970749636,8.67537312010212,70.00358330491704,5.751051289602281,3.048927240797325,0.6116590895058088,0.4896777380230639,9.632575871252042,0.07388636418722976,1.005709641703687,3.511801334189765,11.028588930993264,0.03236577094316967,984.4940652860362,0,100,130,0,900,1092,0.0,2800,3780,93,184.59263724113177,276.8889558616977,30.76543954018863,184.59263724113177,0,516.859384275169,30.76543954018863,344.57292285011266
409,232.6325632526184,0.3733052772382421,1029.2493901752662,1.597553653324646,11.71645701236445,73.15717508126332,3.961692485512149,4.644455070058772,0.2548302455945898,0.24254969158637119,5.493313394897651,0.07268433546153986,1.316085742378061,3.3775589295072534,6.137685611271373,0.016599119322284885,350.5330376330885,0,100,130,0,900,1092,0.0,2800,3780,93,65.7249445562041,98.58741683430613,10.954157426034017,65.7249445562041,0,184.02984475737148,10.954157426034017,122.68656317158097
410,238.0722430177229,0.24786617880709128,1032.8749919938448,2.964525373312472,11.683996693026039,154.27676059842653,4.85272850597726,2.4784366503558624,0.22306041734249268,0.5663900361816147,13.23757801087491,0.03370860080133761,0.7764593025477464,3.751632206107609,11.887950962238097,0.010207637754740666,602.9627093857055,0,100,130,0,900,1092,0.0,2800,3780,93,113.05550800981977,169.58326201472966,18.842584668303296,113.05550800981977,0,316.5554224274954,18.842584668303296,211.0369482849969
411,221.72404358300741,0.4427456057169914,1513.9503173119913,4.3928879699217305,11.60743326593921,106.56316785693834,3.805736590544134,4.927753295960289,0.4848614543025874,0.642664119607454,5.817953791664119,0.019404771901535646,1.4201314954871678,2.78976548523031,12.715082510109045,0.02682055029041986,850.4620841869221,0,100,130,0,900,1092,0.0,2800,3780,93,159.4616407850479,239.19246117757183,26.57694013084132,159.4616407850479,0,446.4925941981341,26.57694013084132,297.6617294654227
412,195.5723937667712,0.40973402364167577,1401.7731954985388,2.166150402265738,13.041980705524278,169.59937385666245,3.5321979690889433,3.0217826566104407,0.3486452464444618,0.39917618139671307,6.370005987264377,0.043852384487343105,1.353309473955132,1.8912774374627999,13.40541062467431,0.011308218870443391,987.9338354981128,0,100,130,0,900,1092,0.0,2800,3780,93,185.23759415589615,277.85639123384425,30.872932359316025,185.23759415589615,0,518.6652636365092,30.872932359316025,345.77684242433946
413,163.6062089597227,0.38915368928301,1302.311564671867,2.039135066457614,7.149551507849212,95.27698879706682,7.5216167821052835,5.574991396195664,0.3414925720091212,0.5398831066819371,8.773444963521502,0.0433413228556873,1.2752445732443254,1.7040853848536155,13.68672037415987,0.027662852548356404,958.5013279934003,0,100,130,0,900,1092,0.0,2800,3780,93,179.71899899876254,269.57849849814386,29.95316649979376,179.71899899876254,0,503.2131971965352,29.95316649979376,335.47546479769005
414,333.85842378551393,0.17149164671250489,1052.6102702436347,4.367048320749342,8.10967411389519,75.99181319699154,7.714838794102526,2.7254376556926037,0.6509163005076868,0.540299492962878,13.432862820292272,0.07436687645492011,0.8349381052702045,4.19313284647939,6.323005412122347,0.01239688643072735,1154.5093879794103,0,100,130,0,900,1092,0.0,2800,3780,93,216.47051024613947,324.70576536920913,36.07841837435657,216.47051024613947,0,606.1174286891904,36.07841837435657,404.0782857927936
415,258.83039568640675,0.427321775051824,1381.701587812005,2.426986268468119,6.15399168371923,193.6138760827137,6.072720624688323,5.054974478766151,0.27744584749579243,0.5132275586933082,12.335976171804326,0.022469884120922358,1.3887046666992697,3.165589455438743,11.673007079855957,0.042549616675877394,688.3979660653254,0,100,130,0,900,1092,0.0,2800,3780,93,129.0746186372485,193.61192795587274,21.512436439541418,129.0746186372485,0,361.40893218429585,21.512436439541418,240.93928812286387
416,178.24933211225596,0.22037551439451186,1481.3621307932908,2.580755881552222,8.30525049976504,183.2915708316476,3.9176363040576128,2.1837188020209197,0.5206711853920076,0.2881906805513288,14.599393334720716,0.05280751642032802,0.8998056376046166,3.9569661698411833,9.451487497901057,0.010065101186709235,334.64599765747306,0,100,130,0,900,1092,0.0,2800,3780,93,62.746124560776195,94.11918684116431,10.457687426796033,62.746124560776195,0,175.68914877017335,10.457687426796033,117.12609918011557
417,125.36447304064257,0.2862076095407614,1260.4877748590636,2.2506355093760257,8.37612551247346,147.71078704294075,8.006069198005356,4.243561085007551,0.2765696755188576,0.39962512382852367,6.972731779826389,0.02803630437276586,1.2592502826230167,2.204575223811679,8.763577052539086,0.038777008795077214,1194.5789622900916,0,100,130,0,900,1092,0.0,2800,3780,93,223.98355542939217,335.9753331440882,37.33059257156536,223.98355542939217,0,627.1539552022981,37.33059257156536,418.10263680153207
418,324.77493076476514,0.1635644778054406,654.0391209823814,4.253702456755317,8.302489577676184,81.44215580922143,3.071418458948038,4.997417907135013,0.3650931705058671,0.4520591495542289,7.367006731274095,0.018287356182564694,0.8592718454447206,3.640195682520332,5.992266674036316,0.02164295991368701,445.3869395817669,0,100,130,0,900,1092,0.0,2800,3780,93,83.5100511715813,125.26507675737193,13.918341861930216,83.5100511715813,0,233.8281432804276,13.918341861930216,155.8854288536184
419,344.8360613644062,0.2502283239803742,1226.6962411275247,4.012245361881109,9.465961533989205,98.04032168682099,3.2131334486851757,3.542668884701145,0.5142741644859394,0.2925369751645873,7.252078252390554,0.052689724431738236,1.2088493411928813,3.3490094400976282,11.747272878348145,0.040672086589825227,653.14167234164,0,100,130,0,900,1092,0.0,2800,3780,93,122.46406356405748,183.69609534608622,20.41067726067625,122.46406356405748,0,342.89937797936096,20.41067726067625,228.599585319574
420,288.10089703482186,0.1799395526005753,1133.0852740094033,2.1017046950064087,10.046316385961408,129.3831577874608,4.190927771587632,2.071266865433113,0.5667410342138856,0.24386511083219495,12.401969835351528,0.024427443236238015,1.1591622499282428,2.737219077680705,13.536361927897735,0.018941328958879095,612.7598585577183,0,100,130,0,900,1092,0.0,2800,3780,93,114.89247347957217,172.3387102193583,19.148745579928697,114.89247347957217,0,321.6989257428021,19.148745579928697,214.46595049520138
421,236.48782463593528,0.32619027522551486,1213.236832430688,2.2867066627105475,8.354364757128772,193.91173326126398,3.1819458387135238,4.7721214315197376,0.5591532809279013,0.3681600123866037,14.537394229750273,0.06810123842683379,1.0893426132501745,2.2361928958257757,8.080481736658712,0.02044639362607185,400.4042789407409,0,100,130,0,900,1092,0.0,2800,3780,93,75.07580230138892,112.61370345208337,12.512633716898154,75.07580230138892,0,210.21224644388897,12.512633716898154,140.1414976292593
422,268.39617312077155,0.38302122073708683,1058.766860246868,3.493211020767868,8.227503515235817,106.88090973703075,3.707255355784354,3.153250955922634,0.27896387932322664,0.263316772862675,10.065396205821115,0.06935225620683456,1.1762060186155057,3.8857341090643653,10.495902995231917,0.011741763844563121,1099.0951903411556,0,100,130,0,900,1092,0.0,2800,3780,93,206.08034818896667,309.12052228345,34.34672469816111,206.08034818896667,0,577.0249749291066,34.34672469816111,384.6833166194044
423,317.42091398343865,0.28555301071351175,812.0343460055497,2.6465271713047733,7.13381304822182,148.66525535961398,4.897231502778487,2.537024371569643,0.37570047042799876,0.5190856461958789,13.642346572432016,0.07312649711332501,1.4256815618816367,3.994190497135431,13.307287192715963,0.01935891492185264,670.1745613850824,0,100,130,0,900,1092,0.0,2800,3780,93,125.65773025970294,188.48659538955442,20.942955043283824,125.65773025970294,0,351.8416447271682,20.942955043283824,234.56109648477883
424,178.43737246387707,0.250048711411722,1390.3190066417308,2.126885119536103,11.356472604288953,115.43153138620403,7.41506897782511,4.374341726116086,0.43887879727845625,0.29571598776150754,10.531811747540193,0.036996503335387516,0.5454624500892385,3.2339864032466927,12.537905779334409,0.01451247910506385,716.6877798846824,0,100,130,0,900,1092,0.0,2800,3780,93,134.37895872837794,201.56843809256694,22.396493121396325,134.37895872837794,0,376.2610844394583,22.396493121396325,250.84072295963884
425,294.80167862658425,0.40636408597244844,714.5984867424264,3.886319056106096,12.251603324154129,116.43540689536994,8.783323816416242,3.2213873064855845,0.5363943098029981,0.5797058174573564,12.927736478917565,0.018201647621312447,1.3399580060423142,4.309948874047397,7.947261914352348,0.03912891974739891,952.4101839201787,0,100,130,0,900,1092,0.0,2800,3780,93,178.5769094850335,267.8653642275503,29.762818247505585,178.5769094850335,0,500.0153465580938,29.762818247505585,333.34356437206253
426,199.05895386686254,0.37692845843159895,941.8413450349422,2.4292442491393613,9.914694199054626,91.33473590733502,8.74922565903492,3.439836859663511,0.41022121939364153,0.6272837843235968,8.380996102938454,0.023373036860882816,0.5371757437673902,1.8121741197640235,7.390482911703108,0.03216598681121906,589.0445142416659,0,100,130,0,900,1092,0.0,2800,3780,93,110.44584642031235,165.66876963046852,18.40764107005206,110.44584642031235,0,309.2483699768746,18.40764107005206,206.16557998458305
427,263.72569627113916,0.44224289846456843,1375.2368257004514,3.8533085994815734,9.492307287811126,185.03486502747177,6.30268301325379,4.430389009167768,0.36299109195209767,0.47711533093481173,6.844308524122677,0.053638341559301805,0.5010384764219926,2.788005053211033,14.337794562843687,0.027031597916865324,354.23704817900165,0,100,130,0,900,1092,0.0,2800,3780,93,66.4194465335628,99.6291698003442,11.069907755593801,66.4194465335628,0,185.97445029397585,11.069907755593801,123.98296686265057
428,193.38123526898994,0.28604188808014464,1181.2143402289807,4.133527174128757,11.34659312490232,136.0469655992796,3.8590265639087384,5.842904069645649,0.2306745095514541,0.6240233317055208,7.610859900013684,0.03651318486407766,0.8412736506431184,1.7027140810789303,8.777730057354875,0.04273031095505951,414.4530048777879,0,100,130,0,900,1092,0.0,2800,3780,93,77.70993841458522,116.56490762187785,12.951656402430872,77.70993841458522,0,217.58782756083866,12.951656402430872,145.05855170722577
429,149.72044565469741,0.29213200561301544,1654.1204181027595,2.4691283596330242,5.727762865700756,190.00088542557967,5.327071314089742,5.982245259425759,0.26752327041327656,0.5863491751655432,6.006717530063203,0.0487625288673281,1.003116802113916,4.327180720151467,5.048458045174969,0.03593331702141182,467.8030402880577,0,100,130,0,900,1092,0.0,2800,3780,93,87.71307005401083,131.56960508101622,14.618845009001802,87.71307005401083,0,245.59659615123027,14.618845009001802,163.7310641008202
430,228.47099617690543,0.3586129050260499,1302.0620767748942,3.997100550466589,13.48606842146387,126.2854545067788,5.276162607661698,2.7017667493773763,0.6103834035609746,0.358311245547806,9.485748953059797,0.04161219692096402,0.6697234202775415,3.4972648498290493,13.814118008863174,0.043837156947865975,991.0889670941217,0,100,130,0,900,1092,0.0,2800,3780,93,185.8291813301478,278.7437719952217,30.971530221691307,185.8291813301478,0,520.3217077244138,30.971530221691307,346.8811384829426
431,255.3379404051744,0.4408677824502454,800.7060296030205,2.65279534236037,5.025538390879475,161.3769381437927,6.6441391565551084,2.9525284228308033,0.5741171858328296,0.2816773877316525,6.552671133348859,0.03794088432580689,0.6947842630851346,3.1377693759964034,9.849504239229049,0.022290733778501735,1163.0353867058632,0,100,130,0,900,1092,0.0,2800,3780,93,218.06913500734936,327.10370251102404,36.344855834558224,218.06913500734936,0,610.5935780205781,36.344855834558224,407.0623853470521
432,168.9187293473587,0.18129498914066586,1657.2740493558624,2.4017829884386077,7.629883808834561,92.6454177180062,6.438275583838502,5.901288015619365,0.5954868111991212,0.5087782215805553,13.086984649389892,0.04686982974257383,1.0641078844111918,2.7485064536188206,11.629509282859534,0.0327995086121283,755.4404188391841,0,100,130,0,900,1092,0.0,2800,3780,93,141.64507853234701,212.4676177985205,23.607513088724502,141.64507853234701,0,396.60621989057165,23.607513088724502,264.4041465937144
433,218.63154796240315,0.35375481464999997,1268.0910289552085,3.637099639602715,9.055006216797675,104.93884907539052,7.343292808275585,5.1332129918995175,0.35970395471024513,0.31060256881459497,7.360367012491966,0.04978922354540197,0.6581542838191091,2.6788589877078324,10.011548338968971,0.023161432547264,769.0299963759101,0,100,130,0,900,1092,0.0,2800,3780,93,144.19312432048312,216.2896864807247,24.032187386747193,144.19312432048312,0,403.74074809735276,24.032187386747193,269.1604987315685
434,326.6434822530801,0.4003976693592244,766.0208305612451,1.850549635021511,11.138765974432054,152.83094347375334,4.236209172892929,3.1877515872019124,0.24335819395877853,0.511541943580908,11.658982815780348,0.04288166089168183,1.1170037473582428,2.401491192753509,12.00885059464288,0.029986079218555027,312.9296796841907,0,100,130,0,900,1092,0.0,2800,3780,93,58.67431494078576,88.01147241117864,9.77905249013096,58.67431494078576,0,164.28808183420014,9.77905249013096,109.52538788946674
435,211.70598654841015,0.3099947977688598,802.525103532328,4.2238923210905694,10.717834433492879,130.19514643686466,6.7596946547987065,2.5582011708441685,0.2556828019246747,0.6163120376478126,9.83315113734605,0.032144831475852065,1.4672361624023105,2.3117203545016665,7.544036086914678,0.03498917388260014,851.5724082899,0,100,130,0,900,1092,0.0,2800,3780,93,159.66982655435623,239.50473983153435,26.611637759059374,159.66982655435623,0,447.0755143521975,26.611637759059374,298.050342901465
436,121.68039242623561,0.16848517472018545,747.3924639737788,2.4969562920462733,10.497823036649805,96.057948388872,8.74149872395442,4.816606551560407,0.2562381422765958,0.2384196172426583,14.2039088950673,0.04005300293481073,0.7003408093400194,1.6357972535846366,9.316608178393498,0.018790512382458362,1005.3581790499751,0,100,130,0,900,1092,0.0,2800,3780,93,188.50465857187032,282.7569878578055,31.417443095311725,188.50465857187032,0,527.8130440012369,31.417443095311725,351.8753626674913
437,348.1561564026723,0.22201624560386535,1078.8208396985112,3.3344920016342945,6.7706244842939505,197.23033993922598,7.51175502646159,2.327966874551842,0.40915544162106,0.49577035619957877,9.929230152277395,0.060831881537446786,0.6154276027943439,4.49487583834022,14.099565335095631,0.020704526351779655,458.52400125093516,0,100,130,0,900,1092,0.0,2800,3780,93,85.97325023455033,128.95987535182553,14.328875039091724,85.97325023455033,0,240.72510065674095,14.328875039091724,160.4834004378273
438,233.2549072273603,0.33461064837628374,1415.75711140244,2.533894458471323,8.218484067649909,166.69905014879538,8.009197774589165,3.798696738823302,0.5296575278248505,0.3313166252974105,7.227469250017227,0.05383042845694069,0.6305589358344675,3.0765826707575687,12.525833810733218,0.03234136832856038,699.239363751255,0,100,130,0,900,1092,0.0,2800,3780,93,131.10738070336032,196.66107105504048,21.85123011722672,131.10738070336032,0,367.10066596940885,21.85123011722672,244.73377731293928
439,331.36286523386724,0.33188311141497084,621.0033682773288,1.9059680408714446,11.198554947917984,70.17949342156464,4.249480336822666,4.859937861531808,0.4281439970570583,0.47251923806429486,11.977126816318158,0.059772553561913064,1.1723862800393219,2.4498087627041993,14.849238809012215,0.03115748342735386,469.3232494280422,0,100,130,0,900,1092,0.0,2800,3780,93,87.9981092677579,131.99716390163687,14.666351544626318,87.9981092677579,0,246.39470594972215,14.666351544626318,164.26313729981476
440,290.52647525706374,0.36062460545329555,1388.7324566102202,1.8805037058778062,5.80432797495946,186.8069711871667,4.181172154209056,2.872114728383817,0.6279304955688504,0.41538599885324573,13.895882901907488,0.05090138461366071,1.388405126137655,3.651442098250966,12.973601059854923,0.021392209641660526,370.320428391322,0,100,130,0,900,1092,0.0,2800,3780,93,69.43508032337287,104.15262048505933,11.572513387228815,69.43508032337287,0,194.41822490544408,11.572513387228815,129.6121499369627
441,235.3965416354879,0.17048185561635776,775.2200262863311,2.8920664908819447,12.693964980040452,130.9650464202497,4.67388639066489,4.3686297695007745,0.6428150248046414,0.5356121485059657,8.11316185084145,0.04648660015061733,0.624135388334211,1.520859383536592,11.883470070113844,0.019550352462583746,417.6479729207936,0,100,130,0,900,1092,0.0,2800,3780,93,78.30899492264881,117.4634923839732,13.0514991537748,78.30899492264881,0,219.26518578341663,13.0514991537748,146.17679052227777
442,223.64351948210947,0.20003031600046225,1595.8167568028161,4.422839126425021,6.995365855473214,70.43830201660634,3.7684418104780497,3.6314110642031645,0.5574839319868362,0.6513263115122336,8.825083906407109,0.07266537639457583,0.533744967409482,3.0729534516153167,6.434178464047618,0.018420021134561607,1143.7708827888023,0,100,130,0,900,1092,0.0,2800,3780,93,214.45704052290043,321.6855607843506,35.74284008715007,214.45704052290043,0,600.4797134641212,35.74284008715007,400.3198089760808
443,345.1773293642246,0.1627967341811856,573.4996674589511,1.569508705362848,12.004205024110842,170.74858710098755,4.690049592054834,4.476876569767095,0.4293728751511273,0.3505918134941428,7.809708187188086,0.028674015479833802,1.1767397609436077,4.069209686870206,8.406874052271176,0.037153750275025633,442.4158549860628,0,100,130,0,900,1092,0.0,2800,3780,93,82.95297280988677,124.42945921483016,13.825495468314465,82.95297280988677,0,232.268323867683,13.825495468314465,154.845549245122
444,268.22816098622434,0.32285417591879473,760.1061181529174,1.6592490352776519,10.375345733391905,105.71281251122383,7.331135665052059,2.4299141457634637,0.381872691010932,0.4306588051428259,13.908217465391662,0.04725631164656941,1.3944468262402503,2.3974202034886956,14.952941775571793,0.010964914858170234,1079.094579113727,0,100,130,0,900,1092,0.0,2800,3780,93,202.3302335838238,303.4953503757357,33.721705597303966,202.3302335838238,0,566.5246540347066,33.721705597303966,377.68310268980446
445,152.28037210287027,0.21167140658880956,723.0111282733773,3.6614707227194856,8.575908021822302,166.09632995356867,7.573926619040338,3.1709826957608493,0.40388752003169515,0.48488231050839814,5.989706530348683,0.032093256949870565,0.6628104028695974,4.2876799475426814,10.717518981478644,0.02466277515809984,1100.1332786080188,0,100,130,0,900,1092,0.0,2800,3780,93,206.27498973900353,309.4124846085053,34.37916495650059,206.27498973900353,0,577.5699712692099,34.37916495650059,385.0466475128066
446,306.166836714523,0.40752965518972595,1413.7839773475835,3.434066761206207,4.913576061605744,78.03238755353208,3.3851320901159307,4.229078956762476,0.413302508218229,0.30226460002748395,13.339195059611313,0.03952882506184581,0.9060911635958339,2.7768013148736808,11.821298541168908,0.022554249289912537,577.1924052538975,0,100,130,0,900,1092,0.0,2800,3780,93,108.22357598510578,162.33536397765866,18.037262664184297,108.22357598510578,0,303.0260127582962,18.037262664184297,202.01734183886413
447,349.88553269644615,0.2121975384295542,1092.5054676476666,2.3172565793376316,9.690301534612523,145.587682805588,5.43372707693762,5.357407883906807,0.37693800221759843,0.24460518667032932,6.6712453328346815,0.07198301700558649,0.7591333513054423,2.2185701231451387,13.484466468270439,0.024522602234922787,717.17937071541,0,100,130,0,900,1092,0.0,2800,3780,93,134.47113200913935,201.70669801370906,22.411855334856558,134.47113200913935,0,376.5191696255902,22.411855334856558,251.0127797503935
448,245.48471924015035,0.18431653636736367,1408.4931862296962,1.988734273934068,8.188417338501791,163.8641460435507,8.038063845608917,2.668719695660055,0.3567003693520825,0.45143829774817057,9.05387862578105,0.021479140225634852,1.2156756011198009,3.175757487481245,13.219087536974358,0.03199403642544753,1154.7982749802359,0,100,130,0,900,1092,0.0,2800,3780,93,216.52467655879423,324.78701483819134,36.08744609313237,216.52467655879423,0,606.2690943646238,36.08744609313237,404.1793962430826
449,225.1845545268086,0.33898277998823384,1549.4057370244732,1.9071218907841812,10.628825126856427,176.05477994485494,7.473786222670192,4.7211282128135945,0.6565672128865878,0.39061886512021654,12.833546281546568,0.020947916750821548,1.2402887665559592,3.911389712603364,6.909385749507885,0.03549751194348533,1075.4750217188337,0,100,130,0,900,1092,0.0,2800,3780,93,201.6515665722813,302.477349858422,33.60859442871355,201.6515665722813,0,564.6243864023877,33.60859442871355,376.4162576015918
450,264.9841988273481,0.41631288677658795,1068.236020167824,2.2747174959912773,5.63335330084758,97.94788085863647,6.407456857756736,3.205028744337591,0.5999266503619243,0.5690478931213693,6.255470797732216,0.03382671293138471,1.41096457698614,3.729982102347915,11.59884698511492,0.018376683872651765,471.9876080609931,0,100,130,0,900,1092,0.0,2800,3780,93,88.4976765114362,132.7465147671543,14.749612751906035,88.4976765114362,0,247.7934942320214,14.749612751906035,165.19566282134758
451,351.4005327754348,0.21735295300096696,632.7444929790079,2.083333751177828,6.627540019125522,178.23134849907956,4.469002670721442,3.014170395336309,0.5617049237029783,0.6566019365081008,13.938379931137284,0.06865714669933583,1.4597989375983416,2.5799383561306564,13.94762494707827,0.04061618549308277,793.9314857681179,0,100,130,0,900,1092,0.0,2800,3780,93,148.8621535815221,223.29323037228318,24.810358930253685,148.8621535815221,0,416.8140300282619,24.810358930253685,277.87602001884125
452,265.6207096732213,0.16783473274813385,1211.5449603114084,3.718840498996796,13.17565079293319,146.3467429789763,3.7561191665819917,5.778762153864973,0.6522225658082952,0.3730138186720796,11.5921541310924,0.02632250043649766,0.5742384033002494,1.9479241186039467,5.670198721895168,0.043981162204552386,969.5411999555813,0,100,130,0,900,1092,0.0,2800,3780,93,181.7889749916715,272.68346248750726,30.298162498611916,181.7889749916715,0,509.0091299766802,30.298162498611916,339.3394199844535
